file_path,dataset,ts2i_transformation_name,ts2i_transformation_pretty_name,window_len,stride,number_of_train_images,number_of_test_images,train_ts2i_transformation_wall_time_s,test_ts2i_transformation_wall_time_s,train_ts2i_transformation_time_per_image_ms,test_ts2i_transformation_time_per_image_ms,train_ts2i_transformation_throughput_images_per_sec,test_ts2i_transformation_throughput_images_per_sec,test_timeseries_length,n_workers
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,MGAB,spiral,SPIRAL,38,38,657,1973,2.36470044311136,6.340406101895496,3.5992396394389043,3.213586468269385,277.8364599684985,311.17880594590963,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,gramian_angular_difference_field,GADF,38,38,657,1973,145.21217392385006,149.01043319678865,221.0230957745054,75.524801417531,4.524414050467517,13.240683606324287,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,gramian_angular_summation_field,GASF,38,38,657,1973,140.1591093770694,146.8972198618576,213.3319777428758,74.45373535826538,4.68752978611241,13.431159567590269,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,line_plot,LP,38,38,657,1973,6.429213484982029,16.394659605110064,9.785713066943726,8.309508162752186,102.18979374921729,120.3440661485301,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,markov_transition_field,MTF,38,38,657,1973,91.67910809791647,99.27532474906184,139.54202145801594,50.316941079098754,7.166300083311251,19.874022119667202,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,morlet_wavelet_transform,MWT,38,38,657,1973,4.30355005688034,11.797450882848352,6.550304500578903,5.979447989279449,152.66465855314388,167.23951806134946,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,random_noise,RN,38,38,657,1973,3.4786456839647144,8.420505446149036,5.294742289139596,4.267868953952882,188.86660490561886,234.30897499179403,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,recurrence_plot,RP,38,38,657,1973,3.5529466790612787,8.726182031910866,5.407833605877136,4.422798799752086,184.91693215435066,226.10117377621916,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,ricker_wavelet_transform,RWT,38,38,657,1973,4.371537751052529,11.888923900900409,6.653786531282388,6.025810390724992,150.2903640353592,165.95278230778942,75000,15
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,state_grid,SG,38,38,657,1973,3.006798597984016,7.276280523976311,4.576557987799111,3.687927280271825,218.50482451352153,271.15502123629,75000,15
